95.294257,-52.628071,312.5599233
212.490024,19.834119,36.69105234
278.176516,38.668392,25.28503839
76.864168,45.868306,42.17880709
77.13264,-8.347746,772.5118483
113.189606,5.544263,11.40139195
23.264715,-57.872145,143.7389771
87.100962,7.381738,427.2608126
208.755392,-59.768374,524.9597424
296.170983,8.539726,16.76609751
184.915243,-62.405939,320.5506391
67.18724,16.256047,65.08285087
199.652298,-10.508087,262.0578778
245.436254,-26.152429,603.7037037
114.415953,28.326195,33.6985735
342.685028,-30.284167,25.06150062
309.292638,44.834484,3227.722772
190.108207,-59.004973,352.4324324
150.428243,12.577396,77.45307674
103.428225,-28.803262,430.6472919
111.655302,32.161554,51.52520942
186.060825,-56.412933,87.89431114
261.28066,-37.010001,702.5862069
79.606632,6.234608,242.9210134
79.597574,28.499634,130.9762957
137.95511,-69.202498,111.1111111
82.467592,-1.283583,1341.563786
330.086434,-47.565137,101.3681592
83.612726,-2.010583,817.0426065
121.419868,-46.969036,840.2061856
192.131041,56.638814,80.89330025
273.9687,-34.441063,144.5676275
48.851567,49.414357,591.6515426
164.000473,62.424475,123.5784685
105.827089,-26.196046,1791.208791
205.65312,49.937931,100.6483483
124.986636,-59.107891,631.7829457
262.084861,-42.915441,271.8932444
87.589758,44.932133,82.07452165
248.861769,-68.794289,415.2866242
97.623953,16.504775,104.7557841
130.312319,-54.25083,79.70660147
303.936478,-57.13315,183.1460674
18.246608,88.642569,431.2169312
94.298661,-17.895399,499.2343032
140.361017,-8.117791,177.173913
30.032317,22.870266,65.88520614
153.269369,20.473086,125.577812
9.328526,-18.673075,95.76968273
281.878386,-26.449685,224.2090784
209.832941,-35.753766,60.91180867
0.482092,28.4002,97.02380952
222.772364,74.666429,126.4055836
15.684303,34.957254,199.2665037
85.456961,-9.715731,721.2389381
338.798538,-47.53748,170.0573813
262.283355,12.652505,46.67812142
45.010233,40.472411,92.77177006
29.05812,41.728792,354.7334059
175.670599,15.270767,36.15794144
12.294276,60.039335,612.7819549
188.657685,-48.273269,130.3478609
138.435819,-58.751425,692.1443737
119.797712,-39.652005,1399.141631
232.348772,27.136611,74.68499427
199.722195,55.578713,78.12125569
304.435499,39.857492,1523.364486
135.849669,-42.928738,572.9349736
268.425886,51.504387,147.5113122
8.355893,55.851451,228.4512964
81.405037,-0.393551,915.7303371
0.629233,58.460234,54.4331274
238.235915,-22.263554,401.4778325
202.994375,-52.829872,375.5760369
250.517358,-34.063929,65.39618857
218.406254,-46.84974,547.8991597
216.894212,-41.607256,308.4200568
163.571299,57.052012,79.37667397
219.88186,27.602292,209.6463023
324.511515,9.302815,672.1649485
263.460251,-38.962865,463.7268848
5.023966,-42.986322,77.36117703
176.81092,54.389802,83.61118235
255.802363,-15.568131,84.08563322
344.428933,27.405088,199.144777
318.898542,62.056456,48.77318971
109.787546,-29.060621,3196.078431
139.560758,-54.477405,538.8429752
310.288247,33.502914,72.02828104
344.633706,14.533097,139.5547945
43.936573,3.598131,219.9730094
247.569083,-10.312047,457.8651685
206.93779,-46.671636,384.4339623
239.542605,-19.461278,530.0813008
166.864417,21.208315,57.67869781
81.804192,-17.913299,1283.464567
182.344691,-16.847632,164.8129424
180.472564,-50.026206,395.1515152
283.664273,-30.056406,89.04670855
227.570355,-8.920144,159.9607458
234.527811,6.820408,73.19263583
26.934265,20.19605,59.55425649
83.780676,-34.141869,268.0921053
87.799302,37.201345,173.1279873
186.955872,-22.705082,139.6743787
19.41315,59.584725,99.35995123
207.182997,19.025148,36.97402745
222.587861,-42.628571,523.2744783
72.213593,32.965913,511.7739403
187.437887,-68.446353,305.529522
160.349583,-48.760079,115.6848829
260.566631,-37.193444,518.2829889
108.181911,-36.874134,1093.959732
273.24794,-29.878749,305.529522
295.079134,10.310157,460.4519774
241.948916,-3.370834,170.1461378
245.574989,61.797703,87.68154922
159.625271,-63.73991,438.7617766
188.833509,-0.765202,38.56618952
220.991304,-15.520901,77.15976331
82.329484,-5.993592,1325.203252
198.393818,-36.05212,58.59094177
264.324329,4.621275,81.95072901
75.425726,-5.249935,88.80414056
246.211584,21.763366,147.711826
257.236802,14.534507,382.1805393
261.90208,52.394763,361.4190687
182.129543,-58.053304,363.8392857
231.704134,-40.744429,566.9565217
80.722364,-20.860665,159.102001
249.142938,31.831743,35.19378171
275.063975,-25.488353,77.25118483
247.025653,-27.954431,429.5125165
4.787584,-77.958379,24.36836597
1.699896,14.48846,332.9928498
120.555078,-23.945092,62.70436622
236.036616,-63.041843,40.12801576
56.56931,31.510484,981.9277108
258.728075,-55.408441,602.5878004
260.545183,-49.77395,242.1991085
55.013952,23.716813,367.5310034
325.034848,-16.693396,38.54339087
193.98849,11.63153,102.1943574
295.26705,44.826666,170.9491348
28.707721,-62.178585,71.27240927
93.849255,22.575533,231.6986496
332.479951,-60.881608,198.5383678
226.817392,-68.215043,182.6330532
43.380611,-40.806581,161.2265084
285.582264,-21.22019,439.9460189
192.544349,38.993893,110.1351351
110.092525,8.539436,170.1461378
237.823073,-25.752258,459.1549296
321.244214,-6.119992,611.6322702
243.3981,-25.290802,734.2342342
57.367577,39.646489,537.9537954
43.938132,53.015004,256.2893082
145.994085,-64.492403,1621.890547
339.285915,29.567986,214.7562582
185.849434,-15.819172,87.84694153
101.708346,-50.466409,182.6330532
329.840756,-0.926228,758.1395349
58.04939,-13.865511,221.0169492
82.543446,21.064103,416.8797954
144.68808,24.348758,250.5764796
269.444601,-30.423248,96.05185622
264.71056,-40.075825,1791.208791
198.032094,-22.511403,132.037262
284.916175,13.679179,83.2057172
230.234897,72.278872,480.1178203
250.851246,-37.830452,821.1586902
326.588705,-37.951791,202.8624767
165.656984,45.17635,146.7807294
30.527407,34.394876,124.2378049
53.508012,47.385993,527.5080906
93.878518,-30.009157,336.0824742
104.45108,-23.652059,2566.929134
180.924438,-21.924317,303.255814
73.25021,43.635875,2037.5
216.760906,38.855973,85.13972317
189.659228,-67.423485,311.0687023
291.420268,27.698541,385.3427896
303.496434,-15.174888,343.8818565
99.060071,25.252702,903.0470914
153.718651,42.127366,248.6651411
288.130169,67.441709,100.1843884
272.292043,-36.796606,149.0626429
172.506051,-62.328279,409.5477387
132.196045,6.42,150.6469501
160.864419,-15.539897,138.4876805
307.191872,-47.725184,101.2108041
132.659833,48.53056,47.71662763
86.638304,-35.816529,85.92514497
252.070471,-55.78958,573.943662
257.474275,24.988001,78.45968712
222.758899,-41.60077,538.8429752
138.358686,34.91988,221.9196732
257.673329,36.951177,366.704162
98.484012,-43.087358,422.8274968
257.106936,65.868776,339.5833333
279.461547,-27.116904,230.5516266
141.121053,52.245829,43.96493594
74.43755,41.062958,219.2333557
218.107459,-64.428823,53.46891914
75.042586,-22.540439,226.5462126
252.93794,9.570931,85.8120558
70.763722,6.741188,26.16372392
353.555506,76.935404,44.96551724
316.903774,29.715512,150.786309
228.29338,-40.192878,510.172144
321.759717,70.012186,594.8905109
242.927015,-4.386049,107.4489123
273.710434,-2.929464,61.73073282
301.213669,-1.190761,286.971831
101.726721,-61.806368,98.90776699
283.566841,32.519301,634.2412451
224.189118,-24.789064,291.8531782
111.316215,-43.04931,183.7655017
209.814096,-26.078907,101.3366491
57.299521,-74.621697,214.0512147
342.003759,-16.485085,159.4911937
258.583542,-24.872377,563.0397237
8.162318,30.176406,101.2736875
230.5375,59.40457,102.1303258
152.690938,-69.41749,370.0340522
76.829026,-16.355233,184.2849067
67.82369,-55.304439,175.6465517
258.718935,-56.256675,1135.888502
91.832681,22.540882,349.0364026
182.307498,57.727361,81.39825218
44.292722,38.354296,325.0249252
15.127733,-47.389304,198.0558931
268.036313,-9.756201,152.6932084
284.783519,-27.850811,120.3396087
255.800674,-43.071637,71.55399473
166.919604,16.112526,177.5599129
63.204857,-62.787302,163.1631632
116.00921,-24.547343,1347.107438
124.965512,61.133704,183.5585586
79.547938,-2.513928,900.5524862
